video_name,video_name_org,source,sub_set,label_name,label
v_01372,train_NonFight_fwEk96k8g_I_1,RWF_2000,train,nonfight,1
v_01373,train_NonFight_g3QdfSDk_0,RWF_2000,train,nonfight,1
v_01374,train_NonFight_g9nMwbpZ_0,RWF_2000,train,nonfight,1
v_01375,train_NonFight_gAFkygeJ_0,RWF_2000,train,nonfight,1
v_01376,train_NonFight_gBBRxXBI_0,RWF_2000,train,nonfight,1
v_01377,train_NonFight_gDeDWPVe_0,RWF_2000,train,nonfight,1
v_01378,train_NonFight_gEODOSeI_0,RWF_2000,train,nonfight,1
v_01379,train_NonFight_gHcG_c1i4uE_0,RWF_2000,train,nonfight,1
v_01380,train_NonFight_gHcG_c1i4uE_1,RWF_2000,train,nonfight,1
v_01381,train_NonFight_gI4u3PwG_0,RWF_2000,train,nonfight,1
v_01382,train_NonFight_gJDvtfRrM7k_0,RWF_2000,train,nonfight,1
v_01383,train_NonFight_gNUhUpxZ_0,RWF_2000,train,nonfight,1
v_01384,train_NonFight_gR4OsEPl894_0,RWF_2000,train,nonfight,1
v_01385,train_NonFight_gR4OsEPl894_1,RWF_2000,train,nonfight,1
v_01386,train_NonFight_gR4OsEPl894_2,RWF_2000,train,nonfight,1
v_01387,train_NonFight_gR4OsEPl894_3,RWF_2000,train,nonfight,1
v_01388,train_NonFight_gSmdNZya_0,RWF_2000,train,nonfight,1
v_01389,train_NonFight_gUYfrLHe_0,RWF_2000,train,nonfight,1
v_01390,train_NonFight_gk0v57Xn_0,RWF_2000,train,nonfight,1
v_01391,train_NonFight_golJWJCak1k_0,RWF_2000,train,nonfight,1
v_01392,train_NonFight_golJWJCak1k_1,RWF_2000,train,nonfight,1
v_01393,train_NonFight_grxri53x_0,RWF_2000,train,nonfight,1
v_01394,train_NonFight_gzozjcrr_0,RWF_2000,train,nonfight,1
v_01395,train_NonFight_gzrwD4E5_0,RWF_2000,train,nonfight,1
v_01396,train_NonFight_hP8CJJcx_0,RWF_2000,train,nonfight,1
v_01397,train_NonFight_hWBjrqFS_0,RWF_2000,train,nonfight,1
v_01398,train_NonFight_hbTlgnTw_0,RWF_2000,train,nonfight,1
v_01399,train_NonFight_hgMpDK55_0,RWF_2000,train,nonfight,1
v_01400,train_NonFight_hrBh5x_3hW0_0,RWF_2000,train,nonfight,1
v_01401,train_NonFight_hrBh5x_3hW0_1,RWF_2000,train,nonfight,1
v_01402,train_NonFight_i2sLegg2JPA_0,RWF_2000,train,nonfight,1
v_01403,train_NonFight_i2sLegg2JPA_1,RWF_2000,train,nonfight,1
v_01404,train_NonFight_i4OubIZo_0,RWF_2000,train,nonfight,1
v_01405,train_NonFight_i5xJxtv4gXs_0,RWF_2000,train,nonfight,1
v_01406,train_NonFight_i5xJxtv4gXs_1,RWF_2000,train,nonfight,1
v_01407,train_NonFight_i5xJxtv4gXs_2,RWF_2000,train,nonfight,1
v_01408,train_NonFight_i7MJRWrW_0,RWF_2000,train,nonfight,1
v_01409,train_NonFight_iRnSE1TL_0,RWF_2000,train,nonfight,1
v_01410,train_NonFight_iTs901V6_0,RWF_2000,train,nonfight,1
v_01411,train_NonFight_iki0PAvq_0,RWF_2000,train,nonfight,1
v_01412,train_NonFight_iqAmk7ES_0,RWF_2000,train,nonfight,1
v_01413,train_NonFight_iquSbj5Wqj0_0,RWF_2000,train,nonfight,1
v_01414,train_NonFight_itstEXVr_0,RWF_2000,train,nonfight,1
v_01415,train_NonFight_j83up7ni_0,RWF_2000,train,nonfight,1
v_01416,train_NonFight_jILBnY3lB2Q_0,RWF_2000,train,nonfight,1
v_01417,train_NonFight_jILBnY3lB2Q_1,RWF_2000,train,nonfight,1
v_01418,train_NonFight_jILBnY3lB2Q_2,RWF_2000,train,nonfight,1
v_01419,train_NonFight_jILBnY3lB2Q_3,RWF_2000,train,nonfight,1
v_01420,train_NonFight_jOZLjdSi_0,RWF_2000,train,nonfight,1
v_01421,train_NonFight_jR91oXYV_0,RWF_2000,train,nonfight,1
v_01422,train_NonFight_jTbvVbkUaPM_0,RWF_2000,train,nonfight,1
v_01423,train_NonFight_jTbvVbkUaPM_1,RWF_2000,train,nonfight,1
v_01424,train_NonFight_jTbvVbkUaPM_2,RWF_2000,train,nonfight,1
v_01425,train_NonFight_jXrwQsZJ_0,RWF_2000,train,nonfight,1
v_01426,train_NonFight_jbSCSexU_0,RWF_2000,train,nonfight,1
v_01427,train_NonFight_jgjAKGZW_0,RWF_2000,train,nonfight,1
v_01428,train_NonFight_jj9SJGft_0,RWF_2000,train,nonfight,1
v_01429,train_NonFight_kB9NYpu1_0,RWF_2000,train,nonfight,1
v_01430,train_NonFight_kBSHDWaGFyc_0,RWF_2000,train,nonfight,1
v_01431,train_NonFight_kExp3yhspR0_0,RWF_2000,train,nonfight,1
v_01432,train_NonFight_kExp3yhspR0_1,RWF_2000,train,nonfight,1
v_01433,train_NonFight_kExp3yhspR0_2,RWF_2000,train,nonfight,1
v_01434,train_NonFight_kFbpQrq2_0,RWF_2000,train,nonfight,1
v_01435,train_NonFight_kLHNW0uRutY_0,RWF_2000,train,nonfight,1
v_01436,train_NonFight_kMI2JME3Aag_0,RWF_2000,train,nonfight,1
v_01437,train_NonFight_kMI2JME3Aag_1,RWF_2000,train,nonfight,1
v_01438,train_NonFight_kMI2JME3Aag_2,RWF_2000,train,nonfight,1
v_01439,train_NonFight_kMI2JME3Aag_3,RWF_2000,train,nonfight,1
v_01440,train_NonFight_kMI2JME3Aag_4,RWF_2000,train,nonfight,1
v_01441,train_NonFight_kOp57sQKMPY_0,RWF_2000,train,nonfight,1
v_01442,train_NonFight_kOp57sQKMPY_1,RWF_2000,train,nonfight,1
v_01443,train_NonFight_kOp57sQKMPY_2,RWF_2000,train,nonfight,1
v_01444,train_NonFight_l4gqDHx9_dI_0,RWF_2000,train,nonfight,1
v_01445,train_NonFight_l4gqDHx9_dI_1,RWF_2000,train,nonfight,1
v_01446,train_NonFight_lNAzMZFI_0,RWF_2000,train,nonfight,1
v_01447,train_NonFight_lQ39ffan_0,RWF_2000,train,nonfight,1
v_01448,train_NonFight_lS7tAuv0_0,RWF_2000,train,nonfight,1
v_01449,train_NonFight_lhxMVtH7_0,RWF_2000,train,nonfight,1
v_01450,train_NonFight_ljLg4lFbS0Y_0,RWF_2000,train,nonfight,1
v_01451,train_NonFight_ljLg4lFbS0Y_1,RWF_2000,train,nonfight,1
v_01452,train_NonFight_lmfaDmCCRoY_0,RWF_2000,train,nonfight,1
v_01453,train_NonFight_lx4TN9dS_0,RWF_2000,train,nonfight,1
v_01454,train_NonFight_m3PZvVSL_0,RWF_2000,train,nonfight,1
v_01455,train_NonFight_mE9Cp4na_0,RWF_2000,train,nonfight,1
v_01456,train_NonFight_mHY487R6_0,RWF_2000,train,nonfight,1
v_01457,train_NonFight_mRqg-WXiR7Q_0,RWF_2000,train,nonfight,1
v_01458,train_NonFight_mVAv7aB5_0,RWF_2000,train,nonfight,1
v_01459,train_NonFight_mX4cQM1xMFc_0,RWF_2000,train,nonfight,1
v_01460,train_NonFight_muJDFQqbbmA_0,RWF_2000,train,nonfight,1
v_01461,train_NonFight_muJDFQqbbmA_1,RWF_2000,train,nonfight,1
v_01462,train_NonFight_mx0UXBFc_0,RWF_2000,train,nonfight,1
v_01463,train_NonFight_ndNHBJbS_0,RWF_2000,train,nonfight,1
v_01464,train_NonFight_niXRLeON_0,RWF_2000,train,nonfight,1
v_01465,train_NonFight_nj9Rc3lY_0,RWF_2000,train,nonfight,1
v_01466,train_NonFight_o8sEvktx_0,RWF_2000,train,nonfight,1
v_01467,train_NonFight_oAeudqZD_0,RWF_2000,train,nonfight,1
v_01468,train_NonFight_oByKgGBL_0,RWF_2000,train,nonfight,1
v_01469,train_NonFight_oDGm-DOOyI4_0,RWF_2000,train,nonfight,1
v_01470,train_NonFight_oDGm-DOOyI4_1,RWF_2000,train,nonfight,1
v_01471,train_NonFight_oDGm-DOOyI4_2,RWF_2000,train,nonfight,1
v_01472,train_NonFight_oDWNiATJ_0,RWF_2000,train,nonfight,1
v_01473,train_NonFight_oG3Qxvq0_0,RWF_2000,train,nonfight,1
v_01474,train_NonFight_oIEZ45OCmAw_0,RWF_2000,train,nonfight,1
v_01475,train_NonFight_oLs9ckoV_0,RWF_2000,train,nonfight,1
v_01476,train_NonFight_oMZpqizQ_0,RWF_2000,train,nonfight,1
v_01477,train_NonFight_oUqxGhTe_0,RWF_2000,train,nonfight,1
v_01478,train_NonFight_oVMhWJIpHnc_0,RWF_2000,train,nonfight,1
v_01479,train_NonFight_oVMhWJIpHnc_1,RWF_2000,train,nonfight,1
v_01480,train_NonFight_oVMhWJIpHnc_2,RWF_2000,train,nonfight,1
v_01481,train_NonFight_oW8ySS0rN4Y_0,RWF_2000,train,nonfight,1
v_01482,train_NonFight_oYFVr2kK_0,RWF_2000,train,nonfight,1
v_01483,train_NonFight_okA8k7rF_0,RWF_2000,train,nonfight,1
v_01484,train_NonFight_on2HIPgB_0,RWF_2000,train,nonfight,1
v_01485,train_NonFight_p19HiyCX7EQ_0,RWF_2000,train,nonfight,1
v_01486,train_NonFight_p9d6QmKh_0,RWF_2000,train,nonfight,1
v_01487,train_NonFight_pHiqIppg_0,RWF_2000,train,nonfight,1
v_01488,train_NonFight_pKOUG5AqLpY_0,RWF_2000,train,nonfight,1
v_01489,train_NonFight_pKOUG5AqLpY_1,RWF_2000,train,nonfight,1
v_01490,train_NonFight_pLb6Zimq_0,RWF_2000,train,nonfight,1
v_01491,train_NonFight_pU9BTy7h_0,RWF_2000,train,nonfight,1
v_01492,train_NonFight_pinuwjwm_0,RWF_2000,train,nonfight,1
v_01493,train_NonFight_pqvGKGz7_0,RWF_2000,train,nonfight,1
v_01494,train_NonFight_pr8yRPMO_0,RWF_2000,train,nonfight,1
v_01495,train_NonFight_q2yEYFD5_0,RWF_2000,train,nonfight,1
v_01496,train_NonFight_q78eIX56_0,RWF_2000,train,nonfight,1
v_01497,train_NonFight_qEeRHumV_0,RWF_2000,train,nonfight,1
v_01498,train_NonFight_qIRZ4SMf_0,RWF_2000,train,nonfight,1
v_01499,train_NonFight_qmvilMkD57M_0,RWF_2000,train,nonfight,1
v_01500,train_NonFight_qmvilMkD57M_1,RWF_2000,train,nonfight,1
v_01501,train_NonFight_qnpure5G_0,RWF_2000,train,nonfight,1
v_01502,train_NonFight_qrBAhb8K_0,RWF_2000,train,nonfight,1
v_01503,train_NonFight_qrWTk-2a13o_0,RWF_2000,train,nonfight,1
v_01504,train_NonFight_qrWTk-2a13o_1,RWF_2000,train,nonfight,1
v_01505,train_NonFight_qrWTk-2a13o_2,RWF_2000,train,nonfight,1
v_01506,train_NonFight_r8PX3ZJ1_II_0,RWF_2000,train,nonfight,1
v_01507,train_NonFight_rRbZUKgk_0,RWF_2000,train,nonfight,1
v_01508,train_NonFight_rSGIFH7n_0,RWF_2000,train,nonfight,1
v_01509,train_NonFight_rSumd9HEmrA_0,RWF_2000,train,nonfight,1
v_01510,train_NonFight_rYE6iUUF_0,RWF_2000,train,nonfight,1
v_01511,train_NonFight_rbByyS4o_0,RWF_2000,train,nonfight,1
v_01512,train_NonFight_rjHXmq47_0,RWF_2000,train,nonfight,1
v_01513,train_NonFight_rp9hJAQE_0,RWF_2000,train,nonfight,1
v_01514,train_NonFight_s-jW4cyavW0_0,RWF_2000,train,nonfight,1
v_01515,train_NonFight_s-jW4cyavW0_1,RWF_2000,train,nonfight,1
v_01516,train_NonFight_s2S2nIWk_0,RWF_2000,train,nonfight,1
v_01517,train_NonFight_s83GiLts_0,RWF_2000,train,nonfight,1
v_01518,train_NonFight_sHa6YZW9_0,RWF_2000,train,nonfight,1
v_01519,train_NonFight_sIbVwIO0_0,RWF_2000,train,nonfight,1
v_01520,train_NonFight_sLOqgf6N_0,RWF_2000,train,nonfight,1
v_01521,train_NonFight_sPd5Wmkc_0,RWF_2000,train,nonfight,1
v_01522,train_NonFight_sYGIUeBX_0,RWF_2000,train,nonfight,1
v_01523,train_NonFight_skycjZcE_0,RWF_2000,train,nonfight,1
v_01524,train_NonFight_snhUvpXC_0,RWF_2000,train,nonfight,1
v_01525,train_NonFight_sq03O3JL_0,RWF_2000,train,nonfight,1
v_01526,train_NonFight_sy7BoRGE_0,RWF_2000,train,nonfight,1
v_01527,train_NonFight_tIHY2ZFQ_0,RWF_2000,train,nonfight,1
v_01528,train_NonFight_tILABXoHE7s_0,RWF_2000,train,nonfight,1
v_01529,train_NonFight_tILABXoHE7s_1,RWF_2000,train,nonfight,1
v_01530,train_NonFight_tILABXoHE7s_2,RWF_2000,train,nonfight,1
v_01531,train_NonFight_tIvvuvuJFYc_0,RWF_2000,train,nonfight,1
v_01532,train_NonFight_tPpXT9VI_0,RWF_2000,train,nonfight,1
v_01533,train_NonFight_tXk2yvmq_0,RWF_2000,train,nonfight,1
v_01534,train_NonFight_tgkbh2d9_0,RWF_2000,train,nonfight,1
v_01535,train_NonFight_tmm7AxKl_0,RWF_2000,train,nonfight,1
v_01536,train_NonFight_tzdvtHL7Akk_0,RWF_2000,train,nonfight,1
v_01537,train_NonFight_tzdvtHL7Akk_1,RWF_2000,train,nonfight,1
v_01538,train_NonFight_uAKRFGFR_0,RWF_2000,train,nonfight,1
v_01539,train_NonFight_uEzFjs3X_0,RWF_2000,train,nonfight,1
v_01540,train_NonFight_uLGOlxvv_0,RWF_2000,train,nonfight,1
v_01541,train_NonFight_uNtsEcFR_0,RWF_2000,train,nonfight,1
v_01542,train_NonFight_uWH7kvNG_0,RWF_2000,train,nonfight,1
v_01543,train_NonFight_uWQG2hQT_0,RWF_2000,train,nonfight,1
v_01544,train_NonFight_uXf4C-YwbtM_0,RWF_2000,train,nonfight,1
v_01545,train_NonFight_uXf4C-YwbtM_1,RWF_2000,train,nonfight,1
v_01546,train_NonFight_ug2tQMG8DC0_0,RWF_2000,train,nonfight,1
v_01547,train_NonFight_uhTalZ00_0,RWF_2000,train,nonfight,1
v_01548,train_NonFight_umOs1WLBkuo_0,RWF_2000,train,nonfight,1
v_01549,train_NonFight_umOs1WLBkuo_1,RWF_2000,train,nonfight,1
v_01550,train_NonFight_umOs1WLBkuo_2,RWF_2000,train,nonfight,1
v_01551,train_NonFight_uu3SB2L1_0,RWF_2000,train,nonfight,1
v_01552,train_NonFight_uyeWsodv_0,RWF_2000,train,nonfight,1
v_01553,train_NonFight_uz4dXoN5_0,RWF_2000,train,nonfight,1
v_01554,train_NonFight_v0wUQPs4_0,RWF_2000,train,nonfight,1
v_01555,train_NonFight_v8cACThQ_0,RWF_2000,train,nonfight,1
v_01556,train_NonFight_vBwKQfJYG1Q_0,RWF_2000,train,nonfight,1
v_01557,train_NonFight_vBwKQfJYG1Q_1,RWF_2000,train,nonfight,1
v_01558,train_NonFight_vCO6CZNt_0,RWF_2000,train,nonfight,1
v_01559,train_NonFight_vGCZpdPR_0,RWF_2000,train,nonfight,1
v_01560,train_NonFight_vJDAaUzYOi8_0,RWF_2000,train,nonfight,1
v_01561,train_NonFight_vJDAaUzYOi8_1,RWF_2000,train,nonfight,1
v_01562,train_NonFight_vQKHxtrdEHM_0,RWF_2000,train,nonfight,1
v_01563,train_NonFight_vQKHxtrdEHM_1,RWF_2000,train,nonfight,1
v_01564,train_NonFight_vXvv1gqd_0,RWF_2000,train,nonfight,1
v_01565,train_NonFight_vnUS5WN7_0,RWF_2000,train,nonfight,1
v_01566,train_NonFight_vu6lIsQm_0,RWF_2000,train,nonfight,1
v_01567,train_NonFight_vwQvNOlX_0,RWF_2000,train,nonfight,1
v_01568,train_NonFight_wKMXI2vp_0,RWF_2000,train,nonfight,1
v_01569,train_NonFight_wMgaVgMG_0,RWF_2000,train,nonfight,1
v_01570,train_NonFight_wNTaSOXj_0,RWF_2000,train,nonfight,1
v_01571,train_NonFight_wXHEbfck_0,RWF_2000,train,nonfight,1
v_01572,train_NonFight_wY7Om5cW_0,RWF_2000,train,nonfight,1
v_01573,train_NonFight_wgdTpJTo_0,RWF_2000,train,nonfight,1
v_01574,train_NonFight_wk5WCCti_0,RWF_2000,train,nonfight,1
v_01575,train_NonFight_ww9L6ULb_0,RWF_2000,train,nonfight,1
v_01576,train_NonFight_x7iljhbM_0,RWF_2000,train,nonfight,1
v_01577,train_NonFight_xKq3hlefCUI_0,RWF_2000,train,nonfight,1
v_01578,train_NonFight_xQSbcaZp_0,RWF_2000,train,nonfight,1
v_01579,train_NonFight_xR1o8M5o_0,RWF_2000,train,nonfight,1
v_01580,train_NonFight_xTCvMktQ_0,RWF_2000,train,nonfight,1
v_01581,train_NonFight_xW8Esfp9_0,RWF_2000,train,nonfight,1
v_01582,train_NonFight_xWBtjX00_0,RWF_2000,train,nonfight,1
v_01583,train_NonFight_xYWhwcqL_0,RWF_2000,train,nonfight,1
v_01584,train_NonFight_xtA4owfr_0,RWF_2000,train,nonfight,1
v_01585,train_NonFight_xxIkl4Ue_0,RWF_2000,train,nonfight,1
v_01586,train_NonFight_y4njAG00_0,RWF_2000,train,nonfight,1
v_01587,train_NonFight_yDKfgkb2_0,RWF_2000,train,nonfight,1
v_01588,train_NonFight_yKxTC4lT_0,RWF_2000,train,nonfight,1
v_01589,train_NonFight_yQWmI4e8_0,RWF_2000,train,nonfight,1
v_01590,train_NonFight_yWnLtCrM_0,RWF_2000,train,nonfight,1
v_01591,train_NonFight_ycOdxOJt_0,RWF_2000,train,nonfight,1
v_01592,train_NonFight_ykI6keNQ_0,RWF_2000,train,nonfight,1
v_01593,train_NonFight_yldWawWf_0,RWF_2000,train,nonfight,1
v_01594,train_NonFight_ypdSZICv_0,RWF_2000,train,nonfight,1
v_01595,train_NonFight_ytjGIK9m_0,RWF_2000,train,nonfight,1
v_01596,train_NonFight_yvNawsRf_0,RWF_2000,train,nonfight,1
v_01597,train_NonFight_zHRkgmIT_0,RWF_2000,train,nonfight,1
v_01598,train_NonFight_zWrAqXFn_0,RWF_2000,train,nonfight,1
v_01599,train_NonFight_zZHTBiER_0,RWF_2000,train,nonfight,1
v_01600,train_NonFight_zbg2jsE4_0,RWF_2000,train,nonfight,1
v_01601,val_Fight_0Ow4cotKOuw_0,RWF_2000,val,fight,2
v_01602,val_Fight_0Ow4cotKOuw_1,RWF_2000,val,fight,2
v_01603,val_Fight_0Ow4cotKOuw_2,RWF_2000,val,fight,2
v_01604,val_Fight_0Ow4cotKOuw_3,RWF_2000,val,fight,2
v_01605,val_Fight_0Ow4cotKOuw_4,RWF_2000,val,fight,2
v_01606,val_Fight_1Kbw1bUw_0,RWF_2000,val,fight,2
v_01607,val_Fight_1Kbw1bUw_1,RWF_2000,val,fight,2
v_01608,val_Fight_1Kbw1bUw_2,RWF_2000,val,fight,2
v_01609,val_Fight_1Kbw1bUw_3,RWF_2000,val,fight,2
v_01610,val_Fight_1MVS2QPWbHc_0,RWF_2000,val,fight,2
v_01611,val_Fight_1MVS2QPWbHc_1,RWF_2000,val,fight,2
v_01612,val_Fight_1MVS2QPWbHc_2,RWF_2000,val,fight,2
v_01613,val_Fight_1MVS2QPWbHc_3,RWF_2000,val,fight,2
v_01614,val_Fight_1MVS2QPWbHc_4,RWF_2000,val,fight,2
v_01615,val_Fight_1MVS2QPWbHc_5,RWF_2000,val,fight,2
v_01616,val_Fight_39BFeYnbu-I_0,RWF_2000,val,fight,2
v_01617,val_Fight_39BFeYnbu-I_1,RWF_2000,val,fight,2
v_01618,val_Fight_39BFeYnbu-I_2,RWF_2000,val,fight,2
v_01619,val_Fight_39BFeYnbu-I_3,RWF_2000,val,fight,2
v_01620,val_Fight_39BFeYnbu-I_4,RWF_2000,val,fight,2
v_01621,val_Fight_39BFeYnbu-I_5,RWF_2000,val,fight,2
v_01622,val_Fight_39BFeYnbu-I_6,RWF_2000,val,fight,2
v_01623,val_Fight_39BFeYnbu-I_7,RWF_2000,val,fight,2
v_01624,val_Fight_39BFeYnbu-I_8,RWF_2000,val,fight,2
v_01625,val_Fight_48J5lk4QcpE_0,RWF_2000,val,fight,2
v_01626,val_Fight_48J5lk4QcpE_1,RWF_2000,val,fight,2
v_01627,val_Fight_48J5lk4QcpE_2,RWF_2000,val,fight,2
v_01628,val_Fight_48J5lk4QcpE_3,RWF_2000,val,fight,2
v_01629,val_Fight_6Rl7q_kXYbg_0,RWF_2000,val,fight,2
v_01630,val_Fight_6Rl7q_kXYbg_1,RWF_2000,val,fight,2
v_01631,val_Fight_6Rl7q_kXYbg_2,RWF_2000,val,fight,2
v_01632,val_Fight_6Rl7q_kXYbg_3,RWF_2000,val,fight,2
v_01633,val_Fight_6Rl7q_kXYbg_4,RWF_2000,val,fight,2
v_01634,val_Fight_6Rl7q_kXYbg_5,RWF_2000,val,fight,2
v_01635,val_Fight_7gLKFV5voOg_0,RWF_2000,val,fight,2
v_01636,val_Fight_7gLKFV5voOg_1,RWF_2000,val,fight,2
v_01637,val_Fight_83d-16REC40_0,RWF_2000,val,fight,2
v_01638,val_Fight_83d-16REC40_1,RWF_2000,val,fight,2
v_01639,val_Fight_A7FCl8G35Cs_0,RWF_2000,val,fight,2
v_01640,val_Fight_A7FCl8G35Cs_1,RWF_2000,val,fight,2
v_01641,val_Fight_ASGGSDG_183,RWF_2000,val,fight,2
v_01642,val_Fight_EFv961C5RgY_0,RWF_2000,val,fight,2
v_01643,val_Fight_EFv961C5RgY_1,RWF_2000,val,fight,2
v_01644,val_Fight_FXC43fACfPc_0,RWF_2000,val,fight,2
v_01645,val_Fight_FXC43fACfPc_1,RWF_2000,val,fight,2
v_01646,val_Fight_FXC43fACfPc_2,RWF_2000,val,fight,2
v_01647,val_Fight_FXC43fACfPc_3,RWF_2000,val,fight,2
v_01648,val_Fight_I-QiUMPTWNE_0,RWF_2000,val,fight,2
v_01649,val_Fight_I-QiUMPTWNE_1,RWF_2000,val,fight,2
v_01650,val_Fight_I-QiUMPTWNE_2,RWF_2000,val,fight,2
v_01651,val_Fight_I-QiUMPTWNE_3,RWF_2000,val,fight,2
v_01652,val_Fight_I-QiUMPTWNE_4,RWF_2000,val,fight,2
v_01653,val_Fight_I-QiUMPTWNE_5,RWF_2000,val,fight,2
v_01654,val_Fight_I-QiUMPTWNE_6,RWF_2000,val,fight,2
v_01655,val_Fight_I-QiUMPTWNE_7,RWF_2000,val,fight,2
v_01656,val_Fight_I-QiUMPTWNE_8,RWF_2000,val,fight,2
v_01657,val_Fight_JECBfnp2ZXc_0,RWF_2000,val,fight,2
v_01658,val_Fight_JECBfnp2ZXc_1,RWF_2000,val,fight,2
v_01659,val_Fight_JECBfnp2ZXc_2,RWF_2000,val,fight,2
v_01660,val_Fight_JECBfnp2ZXc_3,RWF_2000,val,fight,2
v_01661,val_Fight_JECBfnp2ZXc_4,RWF_2000,val,fight,2
v_01662,val_Fight_JECBfnp2ZXc_5,RWF_2000,val,fight,2
v_01663,val_Fight_JECBfnp2ZXc_6,RWF_2000,val,fight,2
v_01664,val_Fight_MxkTo5F-nvU_0,RWF_2000,val,fight,2
v_01665,val_Fight_MxkTo5F-nvU_1,RWF_2000,val,fight,2
v_01666,val_Fight_MxkTo5F-nvU_2,RWF_2000,val,fight,2
v_01667,val_Fight_MxkTo5F-nvU_3,RWF_2000,val,fight,2
v_01668,val_Fight_MxkTo5F-nvU_4,RWF_2000,val,fight,2
v_01669,val_Fight_OvDMIkTb4XU_0,RWF_2000,val,fight,2
v_01670,val_Fight_OvDMIkTb4XU_1,RWF_2000,val,fight,2
v_01671,val_Fight_OvDMIkTb4XU_2,RWF_2000,val,fight,2
v_01672,val_Fight_OvDMIkTb4XU_3,RWF_2000,val,fight,2
v_01673,val_Fight_OvDMIkTb4XU_4,RWF_2000,val,fight,2
v_01674,val_Fight_Q0v2MB0b_0,RWF_2000,val,fight,2
v_01675,val_Fight_Qj3oZsaqNGE_0,RWF_2000,val,fight,2
v_01676,val_Fight_Qj3oZsaqNGE_1,RWF_2000,val,fight,2
v_01677,val_Fight_Qtcwz_K2Gvo_0,RWF_2000,val,fight,2
v_01678,val_Fight_Qtcwz_K2Gvo_1,RWF_2000,val,fight,2
v_01679,val_Fight_RETYTDF_523,RWF_2000,val,fight,2
v_01680,val_Fight_RETYTDF_524,RWF_2000,val,fight,2
v_01681,val_Fight_RIXaF_TkLlU_0,RWF_2000,val,fight,2
v_01682,val_Fight_RIXaF_TkLlU_1,RWF_2000,val,fight,2
v_01683,val_Fight_RIXaF_TkLlU_2,RWF_2000,val,fight,2
v_01684,val_Fight_RIXaF_TkLlU_3,RWF_2000,val,fight,2
v_01685,val_Fight_RIXaF_TkLlU_4,RWF_2000,val,fight,2
v_01686,val_Fight_RIXaF_TkLlU_5,RWF_2000,val,fight,2
v_01687,val_Fight_RTHTRS_697,RWF_2000,val,fight,2
v_01688,val_Fight_RTHTRS_698,RWF_2000,val,fight,2
v_01689,val_Fight_RTHTRS_699,RWF_2000,val,fight,2
v_01690,val_Fight_RTHTRS_705,RWF_2000,val,fight,2
v_01691,val_Fight_RTHTRS_706,RWF_2000,val,fight,2
v_01692,val_Fight_RTHTRS_707,RWF_2000,val,fight,2
v_01693,val_Fight_RTHTRS_717,RWF_2000,val,fight,2
v_01694,val_Fight_RTHTRS_718,RWF_2000,val,fight,2
v_01695,val_Fight_RTHTRS_719,RWF_2000,val,fight,2
v_01696,val_Fight_RTHTRS_720,RWF_2000,val,fight,2
v_01697,val_Fight_Ry5c1PbcIa0_0,RWF_2000,val,fight,2
v_01698,val_Fight_SDFDSSDF_972,RWF_2000,val,fight,2
v_01699,val_Fight_SDFDSSDF_973,RWF_2000,val,fight,2
v_01700,val_Fight_SDFDSSDF_974,RWF_2000,val,fight,2
v_01701,val_Fight_SDFDSSDF_976,RWF_2000,val,fight,2
v_01702,val_Fight_SDFDSSDF_977,RWF_2000,val,fight,2
v_01703,val_Fight_SDFDSSDF_978,RWF_2000,val,fight,2
v_01704,val_Fight_SJRnWfHAx_E_0,RWF_2000,val,fight,2
v_01705,val_Fight_SJRnWfHAx_E_1,RWF_2000,val,fight,2
v_01706,val_Fight_SJRnWfHAx_E_2,RWF_2000,val,fight,2
v_01707,val_Fight_SJRnWfHAx_E_4,RWF_2000,val,fight,2
v_01708,val_Fight_TYRFDVD_1104,RWF_2000,val,fight,2
v_01709,val_Fight_TYRFDVD_1105,RWF_2000,val,fight,2
v_01710,val_Fight_TYRFDVD_1106,RWF_2000,val,fight,2
v_01711,val_Fight_TYRFDVD_1109,RWF_2000,val,fight,2
v_01712,val_Fight_TYRFDVD_1110,RWF_2000,val,fight,2
v_01713,val_Fight_TYRFDVD_1112,RWF_2000,val,fight,2
v_01714,val_Fight_TYRFDVD_1113,RWF_2000,val,fight,2
v_01715,val_Fight_Wq0BuA8GM84_0,RWF_2000,val,fight,2
v_01716,val_Fight_XM0NI7ZmwWM_0,RWF_2000,val,fight,2
v_01717,val_Fight_XM0NI7ZmwWM_1,RWF_2000,val,fight,2
v_01718,val_Fight_XM0NI7ZmwWM_2,RWF_2000,val,fight,2
v_01719,val_Fight_XM0NI7ZmwWM_3,RWF_2000,val,fight,2
v_01720,val_Fight_Xcd0v-KhKL4_0,RWF_2000,val,fight,2
v_01721,val_Fight_YDOJvzChqSg_0,RWF_2000,val,fight,2
v_01722,val_Fight_YDOJvzChqSg_1,RWF_2000,val,fight,2
v_01723,val_Fight_YDOJvzChqSg_2,RWF_2000,val,fight,2
v_01724,val_Fight_YDOJvzChqSg_3,RWF_2000,val,fight,2
v_01725,val_Fight_YDOJvzChqSg_4,RWF_2000,val,fight,2
v_01726,val_Fight_bW2vHhYbzHM_0,RWF_2000,val,fight,2
v_01727,val_Fight_e5Dmmply_0,RWF_2000,val,fight,2
v_01728,val_Fight_e5Dmmply_1,RWF_2000,val,fight,2
